ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0030684	preribosome	77	0.710693377413798	3.01344568194338	1e-10	4.95e-09	2.87719298245614e-09	1012	tags=83%, list=23%, signal=65%	LTV1/MRTO4/RSL1D1/FBL/BOP1/RPS5/RRS1/UTP20/WDR12/PES1/KRR1/NOP9/PNO1/NOB1/UTP4/NOC4L/TSR1/RPS9/EXOSC10/PDCD11/BYSL/UTP18/RRP1B/EBNA1BP2/NIP7/UTP14A/WDR43/HEATR1/RRP9/WDR74/RPS8/UTP6/DCAF13/NOP58/UTP15/WDR75/WDR46/NOL10/NOL6/RPS14/EIF6/NGDN/IMP3/NOL7/RRP1/FTSJ3/RRP7A/MDN1/BMS1/EMG1/RPS16/WDR3/TBL3/AATF/NAT10/WDR36/NOC2L/DNTTIP2/MPHOSPH10/UTP25/RPS24/RPS23/NOP56/PWP2
GO:0015934	large ribosomal subunit	87	0.682547732755052	2.97543887147816	1e-10	4.95e-09	2.87719298245614e-09	1145	tags=83%, list=26%, signal=63%	RSL1D1/RPL18/RPL36/RPL18A/RPL13A/RPL7/RPL7L1/RPL26L1/RPL13/RPL35/MRPL3/RPL17/MRPL13/RPL5/MRPL32/MRPL40/MRPL30/RPL3/MRPL23/RPL15/MRPL17/RPL21/RPL23A/MRPL55/MRPL28/NPM1/RPL14/GADD45GIP1/RPL8/MRPL24/RPL28/MRPL11/MRPL53/MRPL19/MRPL41/RPL27A/RPL23/MRPS18A/RPL24/MRPL9/MRPL45/MRPL15/MRPL50/RPL30/MRPL47/MRPL49/MRPL27/RPL4/MRPL14/MRPL39/RPLP2/RPL29/RPL36AL/RPL27/MRPL43/RPLP1/MRPL38/RPL11/RPL32/MRPL4/RPL39P5/MRPL48/MRPL57/RPLP0/RPL9/RPL6/RPL19/MRPL16/MRPL44/MRPL58/MRPL21/RPL12
GO:0022626	cytosolic ribosome	79	0.675408625025172	2.87853312612939	1e-10	4.95e-09	2.87719298245614e-09	1293	tags=86%, list=29%, signal=62%	RSL1D1/RPS5/RPL18/RPL36/RPL18A/RPL13A/RPL7/RPS9/RPL7L1/RPL26L1/RPL13/RPL35/EIF2A/RPL17/RPS29/RPL5/DHX29/RPS8/RPL3/RPL15/RPL21/RPL23A/RPS2/RPL14/RPS14/RPS4Y2/RPL8/RPL28/RPS21/RPSA/RPL27A/RPS20/RPL23/RPL24/RACK1/GSPT1/RPS10/USP10/EEF1A1/RPS16/RPL30/RPS4Y1/RPL4/RPLP2/RPL29/RPL36AL/RPL27/RPS15/ETF1/RPLP1/FAU/RPS24/RPL11/RPL32/RPL39P5/RPS23/RPLP0/RPL9/RPL6/RPL19/RPL12/RPS6/ZNF598/RPL37A/NEMF/RPL37/RPS7/RPS27A
GO:0032040	small-subunit processome	55	0.691835397226436	2.73559362793733	1e-10	4.95e-09	2.87719298245614e-09	1183	tags=87%, list=27%, signal=65%	FBL/RPS5/UTP20/KRR1/PNO1/UTP4/NOC4L/RPS9/EXOSC10/PDCD11/UTP18/UTP14A/WDR43/HEATR1/RRP9/RPS8/UTP6/DCAF13/NOP58/UTP15/WDR75/WDR46/NOL10/NOL6/RPS14/NGDN/IMP3/NOL7/RRP7A/BMS1/EMG1/RPS16/WDR3/TBL3/AATF/NAT10/WDR36/DNTTIP2/MPHOSPH10/UTP25/RPS24/RPS23/NOP56/PWP2/RCL1/UTP23/RPS6/UTP3
GO:0000228	nuclear chromosome	84	0.618817176982239	2.67289663797086	1e-10	4.95e-09	2.87719298245614e-09	919	tags=55%, list=21%, signal=44%	POLA2/PCNA/TOP1/NCAPD3/BIRC5/MCM7/ACTR5/MCM6/MCM3/MCM5/MCM2/NCAPH/RRS1/TOP2A/REPIN1/NCAPG/MCM4/NCAPD2/WDHD1/SMC4/SMC2/RBBP4/NIFK/OGT/LRPPRC/RBBP7/PRIM1/GINS3/BAZ1B/CHRAC1/EP400/NOL6/LRWD1/H2AX/DHX9/TRRAP/ACTL6A/CHD1/CPSF6/ORC3/RCC1/SRCAP/CSNK2A1/HMGA2/SMC1A/IK
GO:0005775	vacuolar lumen	87	-0.678463896943414	-2.66270750653931	1e-10	4.95e-09	2.87719298245614e-09	670	tags=52%, list=15%, signal=45%	GRN/GPC4/GLA/TXNDC5/FTL/ANXA2/CTSA/SCARB2/CPPED1/NAPRT/CHID1/CYB5R3/GPC1/IMPDH1/GNS/CTSL/LGMN/GCA/VAT1/AGA/HEBP2/HEXB/TPP1/MAN2B1/CTSC/GM2A/SGSH/AGRN/GALNS/CTSB/HEXA/HSPG2/GUSB/EPDR1/PLBD2/IFI30/PADI2/ARSA/ARSB/GLB1/DPP7/FUCA1/RNASET2/GGH/GAA
GO:0043202	lysosomal lumen	45	-0.737766715143297	-2.5604440000911	1.64242973979743e-10	6.96859475314052e-09	4.05050341844779e-09	748	tags=67%, list=17%, signal=56%	GPC4/GLA/TXNDC5/CTSA/SCARB2/CHID1/GPC1/GNS/CTSL/LGMN/HEXB/TPP1/MAN2B1/GM2A/SGSH/AGRN/GALNS/CTSB/HEXA/HSPG2/GUSB/EPDR1/PLBD2/IFI30/ARSA/ARSB/GLB1/FUCA1/RNASET2/GAA
GO:0005684	U2-type spliceosomal complex	60	0.63853147546902	2.58612482133899	2.03526092579802e-10	7.55590618702516e-09	4.39187883987994e-09	1275	tags=77%, list=29%, signal=55%	LUC7L3/LUC7L2/PRPF3/DHX16/SF3B4/SNRPD1/SYF2/PRPF19/PRPF38A/SNRPF/SF3B2/SNRPGP15/CRNKL1/U2AF2/SF3B5/XAB2/AQR/BUD31/TFIP11/RNF113A/PRPF40A/RBM22/ISY1/SNRNP200/PRPF31/CDC5L/PRPF6/PRPF4/SART1/IK/SF3A3/SNRNP70/SNRPD2/PRPF8/CCDC12/SNRPB/SF3A1/SNRNP40/SNRPB2/SNW1/HTATSF1/SF3A2/SF3B3/EIF4A3/MAGOHB/CWC22
GO:0022625	cytosolic large ribosomal subunit	41	0.712919055900051	2.69117455717477	3.94717649633761e-10	1.30256824379141e-08	7.57119234385226e-09	1261	tags=95%, list=28%, signal=69%	RSL1D1/RPL18/RPL36/RPL18A/RPL13A/RPL7/RPL7L1/RPL26L1/RPL13/RPL35/RPL17/RPL5/RPL3/RPL15/RPL21/RPL23A/RPL14/RPL8/RPL28/RPL27A/RPL23/RPL24/RPL30/RPL4/RPLP2/RPL29/RPL36AL/RPL27/RPLP1/RPL11/RPL32/RPL39P5/RPLP0/RPL9/RPL6/RPL19/RPL12/RPL37A/RPL37
GO:0035578	azurophil granule lumen	56	-0.681011520872098	-2.48360202238267	5.54826257080574e-10	1.6478339835293e-08	9.5780532801278e-09	832	tags=54%, list=19%, signal=44%	NPC2/GRN/GLA/TXNDC5/FTL/ANXA2/CTSA/CPPED1/NAPRT/CYB5R3/IMPDH1/GNS/GCA/VAT1/AGA/HEBP2/HEXB/MAN2B1/CTSC/GM2A/GALNS/GUSB/PADI2/ARSA/ARSB/GLB1/DPP7/FUCA1/RNASET2/GGH
